date_block_num,shop_id,item_id,product_cnt,transactions,monthly_sales
33,41,16676,2,2,1
33,41,20629,1,1,1
33,44,1090,1,1,1
33,44,19576,1,1,1
33,45,1467,1,1,1
33,45,16147,1,1,2
33,46,1534,2,2,2
33,47,4610,1,1,1
33,47,8035,1,1,1
33,47,13411,2,2,2
33,47,20729,1,1,1
33,48,4904,1,1,1
33,48,5655,2,2,1
33,48,16128,1,1,1
33,48,19439,1,1,1
33,49,19037,1,1,1
33,52,3537,1,1,1
33,52,4721,2,2,7
33,52,14809,1,1,1
33,52,18501,1,1,1
33,52,21671,1,1,2
33,53,5676,1,1,1
33,53,13331,2,2,1
33,55,801,1,1,1
33,55,15074,7,7,4
33,56,8452,1,1,2
33,56,12709,1,1,1
33,56,18849,1,1,1
33,57,482,3,2,1
33,57,3713,1,1,1
33,57,10554,3,3,2
33,57,11913,1,1,2
33,57,12967,1,1,1
33,57,15480,1,1,1
33,57,17261,1,1,2
33,58,3445,2,2,3
33,58,10529,2,2,1
33,58,14103,1,1,1
33,59,11354,1,1,3
33,59,12543,1,1,1
33,59,13880,2,2,1
33,2,11655,1,1,1
33,2,17662,1,1,1
33,4,4870,1,1,1
33,4,7856,4,4,3
33,4,10990,1,1,1
33,5,4564,1,1,1
33,5,19405,2,2,3
33,6,12723,1,1,1
33,6,17963,1,1,1
33,12,11354,5,5,17
33,14,792,2,2,1
33,14,20609,1,1,1
33,14,22102,1,1,2
33,15,2946,2,2,1
33,15,6285,1,1,2
33,15,17717,13,10,10
33,18,91,1,1,1
33,18,10292,1,1,1
33,18,13704,1,1,1
33,18,15844,1,1,1
33,19,62,2,2,1
33,19,6301,6,5,2
33,19,11997,1,1,1
33,19,12544,1,1,1
33,19,16195,3,3,4
33,21,2424,1,1,1
33,21,7071,1,1,1
33,21,9355,18,10,9
33,22,388,1,1,1
33,22,11913,1,1,1
33,22,13385,2,2,3
33,22,14809,1,1,2
33,24,1486,1,1,3
33,24,4679,1,1,1
33,24,5041,2,2,8
33,24,10480,2,2,1
33,25,2283,2,2,1
33,25,3851,3,3,1
33,25,3916,2,2,2
33,25,4895,1,1,1
33,25,6728,1,1,1
33,25,7790,1,1,1
33,25,10333,2,2,1
33,25,13701,2,2,1
33,25,15150,1,1,1
33,25,17931,1,1,2
33,25,20377,1,1,1
33,26,1905,1,1,1
33,26,12231,2,1,1
33,28,3341,4,4,9
33,28,3385,1,1,1
33,28,4639,1,1,1
33,28,21673,1,1,1
33,31,4964,2,2,1
33,31,5643,2,2,2
33,31,5672,5,5,7
33,31,7507,1,1,1
33,31,7736,2,2,4
33,31,13457,4,4,4
33,31,14229,1,1,3
33,31,15410,1,1,1
33,31,19162,1,1,1
33,31,19618,1,1,1
33,35,2308,4,3,2
33,35,3732,2,2,3
33,35,3787,1,1,2
33,35,11811,2,2,2
33,35,16946,1,1,1
33,37,7713,1,1,1
33,38,1523,1,1,1
33,38,14227,2,2,4
33,38,16844,1,1,3
33,39,6472,1,1,1
33,39,12091,1,1,1
33,41,7458,1,1,1
33,42,12482,1,1,1
33,42,13701,1,1,1
33,44,8766,1,1,2
33,44,13238,1,1,1
33,45,6051,1,1,1
33,46,3238,1,1,1
33,46,15546,2,2,1
33,47,482,1,1,2
33,47,11829,1,1,1
33,47,13253,2,1,1
33,47,16153,1,1,1
33,47,20125,1,1,1
33,48,13460,2,2,2
33,49,3394,1,1,1
33,49,5042,1,1,1
33,50,3353,2,2,6
33,50,3445,1,1,1
33,50,12472,1,1,1
33,50,14313,1,1,1
33,50,17459,1,1,1
33,52,4084,1,1,2
33,53,3733,1,1,1
33,53,4181,3,3,2
33,53,7895,2,2,1
33,53,12528,1,1,1
33,53,19094,1,1,1
33,55,5761,1,1,1
33,56,76,1,1,1
33,56,7507,1,1,2
33,57,1486,2,2,1
33,57,2470,2,2,1
33,57,3014,6,5,3
33,57,4141,1,1,1
33,57,6497,5,5,3
33,57,14228,7,6,5
33,57,16069,2,2,2
33,57,17764,1,1,1
33,58,3920,1,1,1
33,58,7789,2,1,3
33,58,20954,1,1,1
33,59,3652,1,1,1
33,2,2919,2,2,1
33,2,4045,1,1,1
33,2,5233,2,2,4
33,2,6926,4,4,4
33,3,1465,1,1,1
33,3,2639,1,1,1
33,3,10209,1,1,3
33,4,2308,4,4,5
33,4,16042,1,1,1
33,5,1725,1,1,1
33,5,6027,2,2,1
33,5,19688,2,2,1
33,5,20630,1,1,1
33,5,22088,5,3,3
33,6,7018,2,2,2
33,7,2918,1,1,5
33,7,8736,1,1,1
33,7,22091,1,1,1
33,10,10132,1,1,1
33,12,3244,1,1,1
33,12,3340,1,1,1
33,12,12360,3,3,1
33,12,19024,1,1,1
33,14,4102,1,1,1
33,14,8569,1,1,1
33,14,8737,1,1,5
33,14,11055,2,1,1
33,14,15257,1,1,1
33,18,2422,3,3,4
33,18,3007,1,1,1
33,18,4102,1,1,1
33,18,4894,2,2,1
33,18,10480,1,1,1
33,21,16186,1,1,1
33,21,21976,3,3,1
33,22,5669,1,1,1
33,22,7070,1,1,1
33,22,17168,1,1,1
33,24,11571,1,1,1
33,24,13720,1,1,1
33,24,13894,1,1,1
33,25,3221,1,1,1
33,25,5902,1,1,1
33,25,7933,6,6,2
33,25,13717,5,4,2
33,25,15640,1,1,1
33,25,18363,1,1,1
33,26,6763,1,1,3
33,26,15069,12,9,11
33,26,20259,1,1,1
33,28,3552,2,2,1
33,28,11938,2,2,2
33,28,14436,1,1,1
33,28,16227,1,1,6
33,28,20611,3,3,2
33,28,21386,1,1,3
33,31,2423,12,4,4
33,31,7713,1,1,2
33,31,7792,1,1,2
33,31,12082,1,1,1
33,31,13370,1,1,1
33,31,13630,1,1,2
33,31,16361,2,2,1
33,34,491,1,1,1
33,34,16160,1,1,1
33,35,2445,1,1,1
33,35,2864,1,1,1
33,35,7398,1,1,1
33,37,11354,3,3,2
33,37,20604,1,1,1
33,38,18479,4,4,1
33,38,20615,1,1,1
33,39,8859,1,1,1
33,39,15066,1,1,1
33,39,18595,1,1,1
33,41,6710,1,1,1
33,42,1224,1,1,1
33,42,4351,1,1,1
33,42,7337,1,1,1
33,42,10904,4,4,2
33,42,11099,1,1,1
33,42,13124,1,1,1
33,42,13464,2,2,1
33,42,14836,2,1,5
33,42,18129,1,1,2
33,42,19305,1,1,1
33,44,4249,2,2,4
33,45,20866,2,2,1
33,46,7834,1,1,2
33,46,15785,1,1,1
33,46,20271,1,1,1
33,47,2870,2,2,1
33,47,22087,4,4,4
33,48,5900,1,1,2
33,48,6503,2,1,5
33,48,19438,2,2,1
33,52,1687,1,1,1
33,52,3365,1,1,1
33,52,14839,11,9,3
33,53,3341,2,2,3
33,53,13860,1,1,1
33,53,16052,1,1,1
33,55,3726,30,20,32
33,55,8039,2,2,2
33,55,11271,2,2,1
33,56,8656,2,2,3
33,56,10382,1,1,1
33,56,13041,1,1,1
33,56,15511,1,1,1
33,57,14668,1,1,1
33,57,18370,1,1,1
33,57,19436,4,4,1
33,57,20303,2,2,12
33,58,4049,1,1,2
33,58,5829,3,3,7
33,58,10983,1,1,1
33,58,20617,1,1,1
33,59,3708,2,2,1
33,59,19001,1,1,1
33,2,2288,1,1,1
33,3,16825,2,2,2
33,3,19440,1,1,2
33,5,9405,1,1,1
33,5,15045,3,3,2
33,5,15278,1,1,1
33,5,20615,1,1,1
33,6,13723,1,1,1
33,6,18571,1,1,1
33,6,19744,1,1,1
33,7,5838,2,2,1
33,12,5241,1,1,1
33,12,14400,1,1,2
33,12,16361,1,1,1
33,14,4615,1,1,1
33,16,11784,2,2,1
33,16,18041,1,1,1
33,18,9985,3,3,2
33,18,19041,1,1,1
33,19,20606,1,1,2
33,21,6857,1,1,1
33,21,14500,1,1,1
33,22,687,4,4,2
33,22,3351,3,3,49
33,22,8543,1,1,2
33,22,13174,1,1,1
33,24,20949,32,20,38
33,25,1813,1,1,17
33,25,4416,2,2,1
33,25,4901,2,2,1
33,25,5900,2,2,2
33,25,12863,1,1,1
33,25,13370,1,1,1
33,25,14389,1,1,2
33,25,15223,1,1,1
33,25,18497,1,1,1
33,25,19913,7,6,3
33,26,4365,1,1,1
33,26,5823,13,6,12
33,26,14803,4,4,5
33,26,14957,1,1,1
33,26,20125,1,1,1
33,28,16170,1,1,2
33,31,62,1,1,1
33,31,3953,1,1,1
33,31,5661,4,4,5
33,31,9066,1,1,1
33,31,15040,2,2,3
33,31,15480,3,3,3
33,35,5323,1,1,2
33,35,6008,1,1,1
33,35,7834,1,1,1
33,35,10210,3,3,7
33,35,10327,1,1,1
33,35,14400,1,1,2
33,38,1464,3,3,2
33,39,6252,1,1,2
33,42,1545,3,2,4
33,42,5583,1,1,1
33,42,8547,6,6,6
33,42,8766,1,1,1
33,42,11785,4,4,2
33,42,19430,2,2,1
33,44,1914,1,1,1
33,44,15067,1,1,3
33,45,486,1,1,1
33,45,7657,2,2,2
33,45,15303,1,1,1
33,46,3351,11,10,41
33,47,3678,3,3,4
33,47,6023,4,3,2
33,47,11579,1,1,1
33,47,17748,1,1,1
33,48,961,1,1,1
33,48,7215,1,1,1
33,48,7668,1,1,1
33,48,15785,1,1,1
33,48,20286,1,1,1
33,49,6503,2,2,12
33,49,16180,1,1,1
33,50,5460,1,1,1
33,50,8452,1,1,3
33,50,9035,2,2,1
33,50,9356,5,4,4
33,50,22102,2,2,2
33,52,3392,1,1,1
33,52,6436,2,2,2
33,52,18320,1,1,2
33,53,6185,2,2,3
33,53,7202,2,2,1
33,53,21364,2,2,1
33,55,4192,4,4,5
33,55,4755,1,1,4
33,55,7967,61,24,61
33,55,15077,10,10,17
33,57,5581,1,1,1
33,57,11187,3,3,2
33,57,20231,2,2,1
33,58,2958,3,3,2
33,58,4706,3,3,2
33,58,12805,1,1,1
33,59,13741,2,2,2
33,59,14229,3,3,3
33,2,9411,1,1,1
33,3,1846,1,1,2
33,3,4837,2,2,1
33,3,4870,1,1,4
33,3,14801,1,1,3
33,5,1557,1,1,1
33,6,6687,1,1,1
33,10,8690,1,1,1
33,12,15989,8,6,5
33,12,16034,1,1,1
33,12,16036,2,2,1
33,12,16987,1,1,1
33,14,2040,1,1,1
33,14,21562,1,1,1
33,15,3443,3,3,4
33,15,6507,1,1,1
33,15,19436,1,1,4
33,16,2431,2,2,1
33,16,3688,3,3,3
33,18,5204,1,1,2
33,18,5823,1,1,1
33,18,7308,1,1,1
33,18,9409,2,2,2
33,19,2047,1,1,11
33,19,5822,14,10,8
33,21,4838,1,1,5
33,21,5323,2,1,2
33,21,9784,1,1,1
33,21,15497,1,1,2
33,22,2626,2,2,1
33,22,7657,1,1,1
33,24,11875,1,1,1
33,24,16937,2,2,1
33,25,1540,1,1,26
33,25,1847,1,1,3
33,25,2878,1,1,1
33,25,8967,1,1,1
33,25,12526,1,1,1
33,25,14532,1,1,1
33,25,16057,2,1,1
33,25,16156,3,3,2
33,25,18186,1,1,2
33,25,18944,2,2,1
33,25,20570,1,1,3
33,25,21365,1,1,3
33,25,22088,13,5,2
33,26,3352,8,6,12
33,26,19957,1,1,1
33,28,2753,1,1,3
33,28,5323,2,2,2
33,28,6286,2,2,1
33,28,6615,1,1,1
33,28,8459,1,1,1
33,28,13105,2,2,2
33,28,15115,1,1,2
33,28,19406,2,2,1
33,31,3920,1,1,13
33,31,9541,5,5,4
33,31,11323,2,2,2
33,31,11375,1,1,1
33,31,12677,1,1,2
33,31,13084,1,1,1
33,31,13272,1,1,1
33,31,14128,1,1,2
33,31,15392,1,1,2
33,31,15577,1,1,1
33,34,2878,1,1,1
33,34,2946,1,1,1
33,35,13708,1,1,1
33,35,19244,1,1,1
33,37,3541,1,1,1
33,37,21442,1,1,1
33,38,18497,2,2,1
33,39,6090,1,1,2
33,39,11575,1,1,1
33,39,13266,1,1,1
33,39,15069,5,4,1
33,41,3077,1,1,3
33,41,5820,2,2,1
33,42,2859,2,2,4
33,42,9404,1,1,1
33,42,12563,1,1,1
33,42,13880,5,4,4
33,42,14020,3,3,2
33,42,14552,1,1,2
33,42,18208,1,1,1
33,42,20463,1,1,1
33,44,3897,2,2,1
33,45,7172,1,1,1
33,46,2047,2,2,1
33,46,3444,2,2,3
33,46,13292,2,2,1
33,46,13339,3,3,4
33,46,16790,2,2,4
33,47,3479,1,1,3
33,47,7534,1,1,1
33,47,16146,1,1,1
33,48,2614,1,1,2
33,48,12082,1,1,1
33,49,17302,1,1,2
33,52,12472,1,1,1
33,53,2269,1,1,4
33,53,7213,1,1,1
33,55,15072,3,3,5
33,55,16398,1,1,1
33,56,5945,1,1,1
33,56,21793,1,1,1
33,56,21967,1,1,1
33,57,5583,1,1,1
33,57,12696,2,2,1
33,58,8570,1,1,1
33,58,14931,2,2,1
33,58,18069,1,1,1
33,2,15489,1,1,1
33,4,12485,1,1,3
33,5,3731,8,6,3
33,5,13260,1,1,2
33,5,17332,1,1,1
33,6,3352,8,7,24
33,6,3916,1,1,1
33,6,6247,1,1,1
33,6,19742,1,1,1
33,7,982,1,1,1
33,7,1075,1,1,1
33,7,3335,1,1,1
33,7,3479,2,2,1
33,7,6415,1,1,1
33,12,2422,3,3,2
33,12,4895,1,1,6
33,12,5841,1,1,1
33,14,8455,1,1,1
33,14,16788,3,3,1
33,15,3992,1,1,1
33,15,8448,1,1,1
33,15,8919,1,1,1
33,15,14476,1,1,2
33,16,1539,1,1,1
33,16,7895,1,1,2
33,16,19220,1,1,1
33,18,2864,1,1,1
33,18,4334,1,1,1
33,18,9539,1,1,1
33,18,10382,1,1,1
33,18,14400,1,1,1
33,19,4904,2,2,1
33,19,7220,1,1,1
33,19,16227,1,1,2
33,21,13330,1,1,2
33,21,15849,1,1,1
33,21,16737,2,2,1
33,21,16790,1,1,2
33,21,19430,1,1,1
33,22,2423,11,7,2
33,22,19597,1,1,1
33,25,3168,1,1,1
33,25,10478,1,1,1
33,25,12080,1,1,4
33,25,13645,1,1,1
33,25,17581,3,3,3
33,25,18686,1,1,1
33,28,5675,31,15,19
33,28,6073,2,2,1
33,28,6694,1,1,3
33,28,6926,4,4,5
33,28,8193,1,1,1
33,28,10928,1,1,1
33,28,11758,1,1,1
33,28,13285,1,1,2
33,28,19460,1,1,1
33,28,22167,1,1,1
33,31,3108,1,1,2
33,31,3624,1,1,1
33,31,4719,8,6,59
33,31,8335,1,1,2
33,31,8472,1,1,1
33,31,8685,1,1,1
33,31,10600,2,2,6
33,31,12507,2,2,1
33,31,16128,2,2,1
33,31,17468,1,1,2
33,31,17660,1,1,1
33,31,20610,3,3,2
33,31,22104,3,3,3
33,35,12512,1,1,1
33,35,18115,2,1,1
33,35,19650,1,1,1
33,38,4261,1,1,3
33,38,16009,1,1,1
33,38,16639,1,1,1
33,39,6728,1,1,1
33,39,8550,2,1,2
33,41,3731,9,9,4
33,41,4271,1,1,1
33,41,10043,2,2,1
33,42,5821,12,12,10
33,42,8550,3,3,4
33,42,15265,6,5,1
33,42,15989,4,4,2
33,42,16954,1,1,2
33,42,19094,1,1,1
33,42,19817,2,2,2
33,42,19894,3,3,1
33,44,15876,1,1,1
33,45,4420,1,1,3
33,45,6926,1,1,1
33,45,7872,3,2,1
33,46,13233,2,2,1
33,46,16313,2,2,1
33,47,3343,1,1,9
33,47,18572,1,1,4
33,48,1988,1,1,1
33,48,10292,1,1,1
33,48,12881,1,1,2
33,48,20606,1,1,2
33,49,12912,1,1,1
33,49,15858,1,1,2
33,50,806,1,1,1
33,50,22100,6,6,3
33,52,2206,1,1,1
33,52,4049,1,1,1
33,52,10429,1,1,1
33,52,15257,5,5,1
33,52,21361,1,1,1
33,52,22101,1,1,1
33,53,3115,1,1,1
33,53,6027,1,1,1
33,53,7460,1,1,1
33,53,19772,1,1,1
33,56,166,1,1,1
33,57,1540,1,1,3
33,57,4186,3,3,2
33,57,4365,1,1,2
33,57,5041,1,1,1
33,57,12548,1,1,1
33,57,16042,1,1,2
33,57,17831,1,1,1
33,57,18187,1,1,1
33,57,18325,1,1,3
33,58,2918,3,3,2
33,58,8732,1,1,1
33,58,15221,1,1,1
33,58,21669,1,1,2
33,59,16825,1,1,1
33,2,2799,1,1,2
33,3,4244,1,1,1
33,3,15045,3,2,1
33,4,8672,1,1,1
33,5,3237,1,1,1
33,5,4049,1,1,1
33,5,11141,1,1,1
33,5,15237,1,1,1
33,5,15256,4,4,7
33,5,20613,6,4,1
33,6,20204,1,1,1
33,6,21759,1,1,1
33,7,3868,1,1,1
33,14,4466,1,1,1
33,14,7932,1,1,1
33,14,14802,1,1,3
33,16,2878,1,1,1
33,16,8219,2,2,1
33,16,8550,3,3,2
33,18,1783,1,1,1
33,18,21400,1,1,1
33,19,11159,2,2,5
33,19,13139,1,1,1
33,21,8550,1,1,1
33,21,17229,1,1,1
33,21,20347,1,1,2
33,22,17270,2,2,1
33,24,4178,6,5,5
33,25,3458,5,4,2
33,25,4638,1,1,1
33,25,5664,2,2,3
33,25,5671,9,8,6
33,25,6045,2,2,1
33,25,7393,1,1,1
33,25,8735,11,9,20
33,25,13328,3,3,2
33,25,15049,1,1,1
33,25,16121,2,2,1
33,25,17889,1,1,2
33,26,4555,1,1,3
33,26,10331,1,1,1
33,28,2422,8,6,1
33,28,4231,1,1,2
33,28,5551,2,2,2
33,28,6085,4,4,5
33,28,7780,2,2,2
33,28,10786,2,2,1
33,28,17889,1,1,2
33,31,1814,2,2,5
33,31,9862,2,2,1
33,31,12860,3,3,1
33,31,14840,7,4,6
33,31,18500,1,1,1
33,31,18708,1,1,2
33,35,16167,2,1,1
33,35,20615,1,1,2
33,37,4561,1,1,1
33,38,1814,1,1,2
33,38,4872,4,4,3
33,42,1384,8,8,9
33,42,5675,29,13,37
33,42,6007,1,1,2
33,42,6165,1,1,1
33,42,7071,1,1,2
33,42,13339,5,4,4
33,44,11575,1,1,1
33,44,13719,1,1,1
33,44,20949,13,11,3
33,45,16209,2,2,2
33,47,13400,1,1,1
33,48,3832,1,1,1
33,48,16735,1,1,1
33,49,4669,1,1,2
33,50,1534,1,1,1
33,50,5825,1,1,4
33,50,8958,1,1,1
33,52,5551,1,1,1
33,52,5829,1,1,6
33,52,10777,1,1,1
33,53,21358,1,1,1
33,55,18023,3,3,2
33,56,11252,1,1,1
33,56,15859,1,1,1
33,56,18322,1,1,2
33,56,21881,1,1,3
33,57,1483,1,1,4
33,57,2810,1,1,1
33,57,4247,1,1,1
33,57,6301,1,1,1
33,57,16195,3,3,5
33,58,4636,1,1,1
33,2,12675,1,1,1
33,2,16012,1,1,1
33,3,4231,1,1,1
33,3,4872,1,1,2
33,5,12701,1,1,1
33,5,19650,1,1,1
33,6,4181,9,9,12
33,6,11997,2,1,3
33,6,15256,2,2,2
33,6,15257,3,3,2
33,7,13457,3,3,3
33,12,5003,1,1,2
33,12,7723,2,2,1
33,12,15303,1,1,2
33,14,9151,1,1,1
33,14,9165,1,1,1
33,14,19900,1,1,1
33,15,2696,1,1,1
33,15,3341,2,2,5
33,15,10908,1,1,1
33,15,11354,1,1,7
33,15,15066,1,1,2
33,15,15786,1,1,4
33,15,17931,1,1,1
33,16,2308,2,2,2
33,19,7003,2,2,1
33,19,13331,2,2,2
33,21,4892,2,2,1
33,21,11811,1,1,1
33,21,15998,1,1,1
33,24,3424,1,1,8
33,24,4628,1,1,1
33,24,17581,1,1,3
33,25,2698,4,4,1
33,25,2753,2,2,3
33,25,3552,1,1,2
33,25,5581,1,1,1
33,25,5962,1,1,2
33,25,6506,3,3,1
33,25,12485,1,1,2
33,25,13027,1,1,1
33,26,1572,1,1,2
33,28,6928,4,3,1
33,28,10337,1,1,2
33,28,13216,1,1,1
33,28,17162,3,2,1
33,28,20393,1,1,1
33,31,1241,1,1,1
33,31,5060,2,2,2
33,31,6695,2,2,4
33,31,17392,2,2,1
33,31,18017,1,1,1
33,31,18099,1,1,2
33,31,19742,1,1,3
33,31,20303,6,6,10
33,34,1564,1,1,4
33,34,6108,1,1,2
33,35,1564,2,2,4
33,35,13240,4,4,1
33,35,15571,1,1,1
33,35,15780,1,1,1
33,37,5380,1,1,1
33,37,18456,1,1,4
33,38,3076,2,2,3
33,38,3558,1,1,5
33,38,13399,1,1,2
33,39,10342,1,1,1
33,42,2946,1,1,1
33,42,3077,1,1,2
33,42,10237,1,1,1
33,42,16450,3,3,2
33,44,7790,2,2,1
33,44,15042,1,1,1
33,45,18456,1,1,1
33,46,5605,1,1,1
33,47,5233,3,3,4
33,48,11354,3,2,5
33,49,5663,1,1,2
33,50,4806,2,2,1
33,50,14839,2,1,2
33,52,5820,1,1,1
33,52,6503,2,2,4
33,52,14229,4,4,3
33,52,19406,1,1,1
33,52,19436,1,1,1
33,53,491,2,2,2
33,53,2252,5,5,3
33,53,16790,2,2,1
33,56,10784,1,1,1
33,56,14284,1,1,1
33,56,19774,1,1,1
33,56,21980,1,1,1
33,57,15239,1,1,2
33,57,18205,1,1,1
33,58,3071,1,1,1
33,58,8043,1,1,2
33,58,8874,1,1,1
33,58,15552,2,2,1
33,58,21404,7,7,2
33,3,2936,1,1,1
33,3,12134,2,2,1
33,4,3394,1,1,1
33,4,13040,1,1,1
33,5,19440,2,2,1
33,5,19985,1,1,1
33,6,4351,3,2,1
33,6,6393,1,1,1
33,6,13246,3,3,5
33,6,13464,1,1,2
33,6,16003,1,1,1
33,10,4138,1,1,1
33,12,5041,2,2,12
33,14,3443,3,3,1
33,14,14957,2,2,1
33,15,4493,1,1,1
33,16,9355,7,5,1
33,18,11252,1,1,1
33,18,21377,1,1,1
33,19,4178,3,3,1
33,19,5336,2,2,1
33,19,8692,3,3,4
33,19,13696,1,1,1
33,21,806,1,1,2
33,21,11575,3,3,3
33,21,16247,1,1,1
33,21,17242,1,1,1
33,22,3868,1,1,1
33,22,6803,1,1,1
33,22,10911,1,1,1
33,22,14803,2,2,6
33,24,62,2,2,1
33,24,5380,9,9,3
33,24,17290,1,1,2
33,25,4873,5,5,2
33,25,6002,1,1,1
33,25,7724,4,4,1
33,25,10385,1,1,3
33,25,12472,3,3,4
33,25,15856,1,1,3
33,25,20475,3,3,1
33,25,21674,1,1,1
33,25,21967,1,1,1
33,25,22167,3,2,4
33,26,4873,1,1,1
33,26,16169,1,1,3
33,28,4837,2,2,1
33,28,7203,1,1,2
33,28,7893,4,4,7
33,28,14442,1,1,1
33,28,15288,2,2,2
33,28,17420,1,1,1
33,31,2937,1,1,1
33,31,4871,1,1,1
33,31,4944,1,1,1
33,31,9070,1,1,2
33,31,10207,3,3,4
33,31,11377,1,1,1
33,31,13253,1,1,1
33,31,13605,1,1,1
33,31,14802,2,2,17
33,31,15900,3,3,3
33,31,17662,1,1,3
33,31,21956,1,1,1
33,34,3352,5,5,2
33,35,1390,1,1,1
33,35,6301,1,1,2
33,35,15040,2,2,2
33,37,4721,2,2,9
33,37,5660,1,1,2
33,38,20475,1,1,1
33,39,15237,2,2,2
33,42,2206,1,1,1
33,42,2788,1,1,4
33,42,12467,1,1,3
33,45,7856,1,1,1
33,46,13210,5,5,4
33,46,14137,1,1,1
33,46,20612,1,1,1
33,47,7792,1,1,3
33,47,7842,1,1,1
33,47,14957,3,3,1
33,48,4348,1,1,1
33,48,13723,1,1,1
33,48,17785,1,1,1
33,49,3076,1,1,2
33,49,4248,1,1,1
33,49,5516,1,1,2
33,49,12360,1,1,1
33,49,13308,1,1,1
33,50,4869,2,2,1
33,52,7220,1,1,1
33,53,4233,2,2,2
33,53,6301,1,1,2
33,55,528,1,1,1
33,56,10209,3,3,4
33,56,17655,1,1,2
33,57,14341,1,1,3
33,57,15049,4,3,3
33,57,19125,5,4,9
33,58,4186,1,1,1
33,59,3624,1,1,1
33,59,7741,1,1,1
33,59,13159,1,1,2
33,2,2975,1,1,1
33,2,9355,4,3,3
33,2,13409,3,3,3
33,2,15446,1,1,1
33,2,18843,1,1,1
33,3,7791,1,1,2
33,4,1121,1,1,1
33,4,7812,2,2,2
33,4,16135,1,1,1
33,5,8656,1,1,1
33,5,16068,1,1,1
33,6,3558,1,1,1
33,6,4872,4,4,1
33,6,4964,2,2,2
33,6,5003,3,3,2
33,6,7390,1,1,1
33,6,7928,1,1,1
33,6,11655,1,1,1
33,6,16138,1,1,2
33,6,16461,1,1,1
33,7,3733,1,1,2
33,7,7085,1,1,1
33,7,16234,1,1,1
33,7,17017,1,1,1
33,10,3341,1,1,3
33,12,5014,1,1,1
33,12,11371,43,11,18
33,12,16055,5,4,3
33,14,11829,1,1,1
33,14,14801,3,3,5
33,15,4271,1,1,1
33,16,4181,10,8,4
33,18,3558,2,2,5
33,18,10784,1,1,1
33,18,16923,1,1,1
33,18,18438,1,1,4
33,19,1483,2,2,2
33,19,10958,1,1,1
33,19,14960,3,3,1
33,21,14020,3,3,1
33,24,4944,1,1,1
33,25,3343,1,1,5
33,25,4070,1,1,1
33,25,4602,1,1,1
33,25,7440,1,1,2
33,25,7930,1,1,1
33,25,15490,1,1,4
33,25,22105,1,1,1
33,26,10349,1,1,2
33,28,1560,2,2,5
33,28,4052,1,1,1
33,28,4242,4,4,1
33,28,7791,3,3,9
33,28,12473,1,1,1
33,28,13290,1,1,1
33,28,14839,10,4,3
33,31,11723,2,2,3
33,31,13286,5,5,2
33,31,14470,1,1,1
33,31,15283,1,1,1
33,31,15811,1,1,1
33,31,19033,1,1,2
33,31,20717,1,1,1
33,34,2760,1,1,1
33,34,3424,1,1,1
33,34,13505,3,2,1
33,35,13159,3,3,4
33,35,13416,1,1,2
33,35,19884,1,1,1
33,38,5824,1,1,4
33,38,10216,3,3,4
33,38,12134,1,1,1
33,39,15492,1,1,1
33,41,21377,1,1,1
33,42,10687,1,1,1
33,46,4244,1,1,1
33,46,8363,2,2,1
33,46,18595,1,1,1
33,46,21967,1,1,1
33,47,7019,1,1,1
33,49,1484,1,1,2
33,49,3599,2,2,1
33,50,3444,1,1,2
33,50,13246,1,1,1
33,52,3423,1,1,2
33,52,6005,1,1,1
33,52,7202,6,6,2
33,53,7657,1,1,1
33,53,16541,1,1,1
33,55,14197,2,2,3
33,56,1814,1,1,2
33,56,20604,1,1,1
33,57,2959,1,1,1
33,57,7948,1,1,1
33,57,16087,1,1,2
33,58,6497,4,4,4
33,58,7723,1,1,1
33,58,11354,3,3,7
33,58,12083,1,1,1
33,58,15489,1,1,1
33,59,10453,1,1,1
33,59,14801,3,3,4
33,2,2813,2,2,2
33,2,4359,1,1,1
33,2,7723,1,1,3
33,3,4387,1,1,1
33,3,6062,1,1,1
33,4,4233,2,1,1
33,4,16122,1,1,1
33,5,5324,1,1,1
33,5,10659,1,1,1
33,6,2040,1,1,1
33,6,3351,12,6,69
33,6,10159,1,1,3
33,6,11159,1,1,1
33,6,12466,1,1,1
33,6,16676,3,3,1
33,6,20125,2,2,2
33,7,4607,2,2,1
33,12,11370,123,19,258
33,12,11655,2,1,3
33,14,839,1,1,1
33,14,3868,2,2,1
33,14,5821,2,2,6
33,14,13286,2,2,1
33,15,4445,1,1,1
33,15,18045,1,1,1
33,16,1556,1,1,1
33,16,3446,1,1,2
33,16,5583,1,1,1
33,16,7220,1,1,1
33,18,3350,5,5,34
33,18,20346,1,1,1
33,19,2423,5,3,2
33,19,4271,2,2,1
33,19,8043,1,1,1
33,19,8366,2,2,1
33,19,13505,10,9,2
33,19,18115,1,1,1
33,21,1741,1,1,1
33,21,12020,1,1,1
33,21,17657,1,1,1
33,24,3000,3,3,1
33,24,5240,1,1,1
33,24,7087,3,3,3
33,24,7856,4,4,2
33,25,6008,1,1,1
33,25,6285,1,1,1
33,25,9469,4,4,14
33,25,13631,3,3,1
33,25,14822,1,1,2
33,25,16954,1,1,2
33,25,17335,3,3,2
33,25,19672,1,1,1
33,26,14396,2,2,1
33,28,2461,1,1,1
33,28,3274,1,1,1
33,28,9509,1,1,1
33,28,16287,5,5,3
33,28,16450,1,1,1
